Metabolite	Clone1	Clone2	log2FC	plotContrast	Regulation	AnalysisMode	Method	Posthoc	statistic	ANOVA_p.value	ANOVA_padj	pvalue_posthoc	Deregulation
2.898/765.93148	AC9.3	E30	-0.028674	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	1.863391521477526	0.2141112215140739	1	1	No
2.898/765.93148	AC9.1	AC9.3	-0.058416	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	1.863391521477526	0.2141112215140739	1	1	No
2.898/765.93148	AC9.2	AC9.3	-0.4152	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	1.863391521477526	0.2141112215140739	1	1	No
2.898/765.93148	AC9.1	AC9.2	0.35678	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	1.863391521477526	0.2141112215140739	1	1	No
2.900/766.00475	AC9.1	E30	-0.10031	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	1.5988329560838297	0.26449096215103857	1	1	No
2.900/766.00475	AC9.2	E30	-0.40102	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	1.5988329560838297	0.26449096215103857	1	1	No
2.900/766.00475	AC9.3	E30	-0.035768	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	1.5988329560838297	0.26449096215103857	1	1	No
2.900/766.00475	AC9.1	AC9.3	-0.064542	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	1.5988329560838297	0.26449096215103857	1	1	No
2.900/766.00475	AC9.2	AC9.3	-0.36525	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	1.5988329560838297	0.26449096215103857	1	1	No
2.900/766.00475	AC9.1	AC9.2	0.30071	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	1.5988329560838297	0.26449096215103857	1	1	No
1.094/766.06480	AC9.1	E30	-1.1007	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	36.534145410299146	5.124326602818455e-5	0.09280155477704222	0.00223230239389812	No
1.094/766.06480	AC9.2	E30	-0.52274	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	36.534145410299146	5.124326602818455e-5	0.09280155477704222	0.03820211438747248	No
1.094/766.06480	AC9.3	E30	0.92238	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	36.534145410299146	5.124326602818455e-5	0.09280155477704222	0.00560129813897436	No
1.094/766.06480	AC9.1	AC9.3	-2.023	AC9.1 vs AC9.3	Down-regulated	RP_Positive	ANOVA	Tukey's test	36.534145410299146	5.124326602818455e-5	0.09280155477704222	4.811217051083934e-5	Down-regulated
1.094/766.06480	AC9.2	AC9.3	-1.4451	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	36.534145410299146	5.124326602818455e-5	0.09280155477704222	4.854632807422968e-4	No
1.094/766.06480	AC9.1	AC9.2	-0.57792	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	36.534145410299146	5.124326602818455e-5	0.09280155477704222	0.03820211438747248	No
2.902/766.64624	AC9.1	E30	-0.15038	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.0075521778598193	0.1915493645682619	1	1	No
2.902/766.64624	AC9.2	E30	-0.5179	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.0075521778598193	0.1915493645682619	1	1	No
2.902/766.64624	AC9.3	E30	-0.076508	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.0075521778598193	0.1915493645682619	1	1	No
2.902/766.64624	AC9.1	AC9.3	-0.073871	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.0075521778598193	0.1915493645682619	1	1	No
2.902/766.64624	AC9.2	AC9.3	-0.44139	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.0075521778598193	0.1915493645682619	1	1	No
2.902/766.64624	AC9.1	AC9.2	0.36752	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.0075521778598193	0.1915493645682619	1	1	No
2.987/766.77054	AC9.1	E30	0.031167	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	0.39597361847891505	0.7595765101938935	1	1	No
2.987/766.77054	AC9.2	E30	0.0090116	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	0.39597361847891505	0.7595765101938935	1	1	No
2.987/766.77054	AC9.3	E30	0.089716	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	0.39597361847891505	0.7595765101938935	1	1	No
2.987/766.77054	AC9.1	AC9.3	-0.058549	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	0.39597361847891505	0.7595765101938935	1	1	No
2.987/766.77054	AC9.2	AC9.3	-0.080705	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	0.39597361847891505	0.7595765101938935	1	1	No
2.987/766.77054	AC9.1	AC9.2	0.022156	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	0.39597361847891505	0.7595765101938935	1	1	No
4.172/766.90996	AC9.1	E30	-0.13175	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	77.98889080139183	2.90145478411308e-6	0.00525453461402878	0.6964343955500261	No
4.172/766.90996	AC9.2	E30	-3.1395	AC9.2 vs E30	Down-regulated	RP_Positive	ANOVA	Tukey's test	77.98889080139183	2.90145478411308e-6	0.00525453461402878	0.00529742025163217	Down-regulated
4.172/766.90996	AC9.3	E30	-8.7823	AC9.3 vs E30	Down-regulated	RP_Positive	ANOVA	Tukey's test	77.98889080139183	2.90145478411308e-6	0.00525453461402878	5.386750615458488e-6	Down-regulated
4.172/766.90996	AC9.1	AC9.3	8.6506	AC9.1 vs AC9.3	Up-regulated	RP_Positive	ANOVA	Tukey's test	77.98889080139183	2.90145478411308e-6	0.00525453461402878	5.676945134905953e-6	Up-regulated
4.172/766.90996	AC9.2	AC9.3	5.6429	AC9.2 vs AC9.3	Up-regulated	RP_Positive	ANOVA	Tukey's test	77.98889080139183	2.90145478411308e-6	0.00525453461402878	8.39428826748309e-5	Up-regulated
4.172/766.90996	AC9.1	AC9.2	3.0077	AC9.1 vs AC9.2	Up-regulated	RP_Positive	ANOVA	Tukey's test	77.98889080139183	2.90145478411308e-6	0.00525453461402878	0.00606730755392804	Up-regulated
0.856/767.15092	AC9.1	E30	-0.019863	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	3.3293757343586163	0.07715643456543718	1	1	No
0.856/767.15092	AC9.2	E30	1.0172	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	3.3293757343586163	0.07715643456543718	1	1	No
0.856/767.15092	AC9.3	E30	1.3977	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	3.3293757343586163	0.07715643456543718	1	1	No
0.856/767.15092	AC9.1	AC9.3	-1.4176	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	3.3293757343586163	0.07715643456543718	1	1	No
0.856/767.15092	AC9.2	AC9.3	-0.38053	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	3.3293757343586163	0.07715643456543718	1	1	No
0.856/767.15092	AC9.1	AC9.2	-1.037	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	3.3293757343586163	0.07715643456543718	1	1	No
2.878/767.21552	AC9.1	E30	0.38265	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	0.49202449690113664	0.6975934852372512	1	1	No
2.878/767.21552	AC9.2	E30	-0.12201	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	0.49202449690113664	0.6975934852372512	1	1	No
2.878/767.21552	AC9.3	E30	0.16374	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	0.49202449690113664	0.6975934852372512	1	1	No
2.878/767.21552	AC9.1	AC9.3	0.21891	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	0.49202449690113664	0.6975934852372512	1	1	No
2.878/767.21552	AC9.2	AC9.3	-0.28575	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	0.49202449690113664	0.6975934852372512	1	1	No
2.878/767.21552	AC9.1	AC9.2	0.50466	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	0.49202449690113664	0.6975934852372512	1	1	No
2.882/767.50022	AC9.1	E30	0.53472	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	0.3924339448889169	0.761929994809698	1	1	No
2.882/767.50022	AC9.2	E30	-0.064079	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	0.3924339448889169	0.761929994809698	1	1	No
2.882/767.50022	AC9.3	E30	0.22498	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	0.3924339448889169	0.761929994809698	1	1	No
2.882/767.50022	AC9.1	AC9.3	0.30975	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	0.3924339448889169	0.761929994809698	1	1	No
2.882/767.50022	AC9.2	AC9.3	-0.28906	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	0.3924339448889169	0.761929994809698	1	1	No
2.882/767.50022	AC9.1	AC9.2	0.5988	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	0.3924339448889169	0.761929994809698	1	1	No
3.010/767.51815	AC9.1	E30	0.39393	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	10.289845330618116	0.00403524848567239	1	0.02616519553987029	No
3.010/767.51815	AC9.2	E30	0.48234	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	10.289845330618116	0.00403524848567239	1	0.01259844835587042	No
3.010/767.51815	AC9.3	E30	0.042058	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	10.289845330618116	0.00403524848567239	1	0.8729713831809875	No
3.010/767.51815	AC9.1	AC9.3	0.35187	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	10.289845330618116	0.00403524848567239	1	0.03299592602108234	No
3.010/767.51815	AC9.2	AC9.3	0.44029	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	10.289845330618116	0.00403524848567239	1	0.01694252675260438	No
3.010/767.51815	AC9.1	AC9.2	-0.088418	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	10.289845330618116	0.00403524848567239	1	0.8729713831809875	No
3.011/767.66414	AC9.1	E30	0.32307	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	7.848322275283451	0.00908568643289773	1	0.05710243315268278	No
3.011/767.66414	AC9.2	E30	0.39212	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	7.848322275283451	0.00908568643289773	1	0.03496817210818063	No
3.011/767.66414	AC9.3	E30	-0.01911	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	7.848322275283451	0.00908568643289773	1	1	No
3.011/767.66414	AC9.1	AC9.3	0.34218	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	7.848322275283451	0.00908568643289773	1	0.05139100036784864	No
3.011/767.66414	AC9.2	AC9.3	0.41123	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	7.848322275283451	0.00908568643289773	1	0.02894273403128204	No
3.011/767.66414	AC9.1	AC9.2	-0.069048	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	7.848322275283451	0.00908568643289773	1	1	No
3.010/767.80572	AC9.1	E30	0.36396	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	15.969392334949744	9.707842037211512e-4	1	0.00667077663583128	No
3.010/767.80572	AC9.2	E30	0.43462	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	15.969392334949744	9.707842037211512e-4	1	0.00250834741677426	No
3.010/767.80572	AC9.3	E30	0.078377	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	15.969392334949744	9.707842037211512e-4	1	0.6992227848534036	No
3.010/767.80572	AC9.1	AC9.3	0.28559	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	15.969392334949744	9.707842037211512e-4	1	0.01528966870460804	No
3.010/767.80572	AC9.2	AC9.3	0.35624	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	15.969392334949744	9.707842037211512e-4	1	0.00667077663583128	No
3.010/767.80572	AC9.1	AC9.2	-0.070657	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	15.969392334949744	9.707842037211512e-4	1	0.6992227848534036	No
2.894/767.86059	AC9.1	E30	0.36753	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	1.0249443658870867	0.4314362148225816	1	1	No
2.894/767.86059	AC9.2	E30	-0.20407	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	1.0249443658870867	0.4314362148225816	1	1	No
2.894/767.86059	AC9.3	E30	0.2863	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	1.0249443658870867	0.4314362148225816	1	1	No
2.894/767.86059	AC9.1	AC9.3	0.081237	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	1.0249443658870867	0.4314362148225816	1	1	No
2.894/767.86059	AC9.2	AC9.3	-0.49037	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	1.0249443658870867	0.4314362148225816	1	1	No
2.894/767.86059	AC9.1	AC9.2	0.5716	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	1.0249443658870867	0.4314362148225816	1	1	No
2.791/767.91463	AC9.1	E30	0.30163	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	3.151213258394132	0.0862986433964811	1	1	No
2.791/767.91463	AC9.2	E30	-1.3788	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	3.151213258394132	0.0862986433964811	1	1	No
2.791/767.91463	AC9.3	E30	-3.503	AC9.3 vs E30	Down-regulated	RP_Positive	ANOVA	NA	3.151213258394132	0.0862986433964811	1	1	No
2.791/767.91463	AC9.1	AC9.3	3.8046	AC9.1 vs AC9.3	Up-regulated	RP_Positive	ANOVA	NA	3.151213258394132	0.0862986433964811	1	1	No
2.791/767.91463	AC9.2	AC9.3	2.1242	AC9.2 vs AC9.3	Up-regulated	RP_Positive	ANOVA	NA	3.151213258394132	0.0862986433964811	1	1	No
2.791/767.91463	AC9.1	AC9.2	1.6805	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	3.151213258394132	0.0862986433964811	1	1	No
2.756/767.99036	AC9.1	E30	1.7735	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.361627382861224	0.14731427917885245	1	1	No
2.756/767.99036	AC9.2	E30	2.4403	AC9.2 vs E30	Up-regulated	RP_Positive	ANOVA	NA	2.361627382861224	0.14731427917885245	1	1	No
2.756/767.99036	AC9.3	E30	1.8207	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.361627382861224	0.14731427917885245	1	1	No
2.756/767.99036	AC9.1	AC9.3	-0.047229	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.361627382861224	0.14731427917885245	1	1	No
2.756/767.99036	AC9.2	AC9.3	0.61954	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.361627382861224	0.14731427917885245	1	1	No
2.756/767.99036	AC9.1	AC9.2	-0.66677	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.361627382861224	0.14731427917885245	1	1	No
2.789/768.13971	AC9.1	E30	0.50753	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	5.7213204960493	0.02169513300410583	1	0.8988262773481828	No
2.789/768.13971	AC9.2	E30	-1.7809	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	5.7213204960493	0.02169513300410583	1	0.4942997973840637	No
2.789/768.13971	AC9.3	E30	-3.7911	AC9.3 vs E30	Down-regulated	RP_Positive	ANOVA	Tukey's test	5.7213204960493	0.02169513300410583	1	0.03987505743280411	Down-regulated
2.789/768.13971	AC9.1	AC9.3	4.2987	AC9.1 vs AC9.3	Up-regulated	RP_Positive	ANOVA	Tukey's test	5.7213204960493	0.02169513300410583	1	0.03952869686987924	Up-regulated
2.789/768.13971	AC9.2	AC9.3	2.0102	AC9.2 vs AC9.3	Up-regulated	RP_Positive	ANOVA	Tukey's test	5.7213204960493	0.02169513300410583	1	0.27107350454394624	No
2.789/768.13971	AC9.1	AC9.2	2.2885	AC9.1 vs AC9.2	Up-regulated	RP_Positive	ANOVA	Tukey's test	5.7213204960493	0.02169513300410583	1	0.4942997973840637	No
1.169/768.18559	AC9.1	E30	-2.2379	AC9.1 vs E30	Down-regulated	RP_Positive	ANOVA	NA	2.818393570903035	0.10725657025555604	1	1	No
1.169/768.18559	AC9.2	E30	-0.57089	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.818393570903035	0.10725657025555604	1	1	No
1.169/768.18559	AC9.3	E30	-1.3402	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.818393570903035	0.10725657025555604	1	1	No
1.169/768.18559	AC9.1	AC9.3	-0.89768	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.818393570903035	0.10725657025555604	1	1	No
1.169/768.18559	AC9.2	AC9.3	0.76933	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.818393570903035	0.10725657025555604	1	1	No
1.169/768.18559	AC9.1	AC9.2	-1.667	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.818393570903035	0.10725657025555604	1	1	No
3.019/768.23238	AC9.1	E30	0.28051	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.796038258961203	0.1088781424498771	1	1	No
3.019/768.23238	AC9.2	E30	0.29972	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.796038258961203	0.1088781424498771	1	1	No
3.019/768.23238	AC9.3	E30	0.28934	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.796038258961203	0.1088781424498771	1	1	No
3.019/768.23238	AC9.1	AC9.3	-0.00883	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.796038258961203	0.1088781424498771	1	1	No
3.019/768.23238	AC9.2	AC9.3	0.010379	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.796038258961203	0.1088781424498771	1	1	No
3.019/768.23238	AC9.1	AC9.2	-0.019209	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.796038258961203	0.1088781424498771	1	1	No
2.897/768.57297	AC9.1	E30	-0.031338	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.060806043160435	0.18395198854551784	1	1	No
2.897/768.57297	AC9.2	E30	-0.72435	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.060806043160435	0.18395198854551784	1	1	No
2.897/768.57297	AC9.3	E30	-0.0954	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.060806043160435	0.18395198854551784	1	1	No
2.897/768.57297	AC9.1	AC9.3	0.064061	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.060806043160435	0.18395198854551784	1	1	No
2.897/768.57297	AC9.2	AC9.3	-0.62895	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.060806043160435	0.18395198854551784	1	1	No
2.897/768.57297	AC9.1	AC9.2	0.69301	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.060806043160435	0.18395198854551784	1	1	No
2.897/768.64573	AC9.1	E30	-0.038399	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	3.934169387730669	0.0538664159996093	1	1	No
2.897/768.64573	AC9.2	E30	-0.58163	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	3.934169387730669	0.0538664159996093	1	1	No
2.897/768.64573	AC9.3	E30	-0.045311	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	3.934169387730669	0.0538664159996093	1	1	No
2.897/768.64573	AC9.1	AC9.3	0.0069117	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	3.934169387730669	0.0538664159996093	1	1	No
2.897/768.64573	AC9.2	AC9.3	-0.53632	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	3.934169387730669	0.0538664159996093	1	1	No
2.897/768.64573	AC9.1	AC9.2	0.54323	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	3.934169387730669	0.0538664159996093	1	1	No
2.902/768.78640	AC9.1	E30	-0.12554	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	3.1474134171497408	0.08650780555173287	1	1	No
2.902/768.78640	AC9.2	E30	-0.86093	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	3.1474134171497408	0.08650780555173287	1	1	No
2.902/768.78640	AC9.3	E30	-0.37821	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	3.1474134171497408	0.08650780555173287	1	1	No
2.902/768.78640	AC9.1	AC9.3	0.25268	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	3.1474134171497408	0.08650780555173287	1	1	No
2.902/768.78640	AC9.2	AC9.3	-0.48272	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	3.1474134171497408	0.08650780555173287	1	1	No
2.902/768.78640	AC9.1	AC9.2	0.73539	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	3.1474134171497408	0.08650780555173287	1	1	No
3.022/768.94814	AC9.1	E30	0.21482	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.1352799702851035	0.17393254411121029	1	1	No
3.022/768.94814	AC9.2	E30	0.26921	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.1352799702851035	0.17393254411121029	1	1	No
3.022/768.94814	AC9.3	E30	0.14325	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.1352799702851035	0.17393254411121029	1	1	No
3.022/768.94814	AC9.1	AC9.3	0.071574	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.1352799702851035	0.17393254411121029	1	1	No
3.022/768.94814	AC9.2	AC9.3	0.12596	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.1352799702851035	0.17393254411121029	1	1	No
3.022/768.94814	AC9.1	AC9.2	-0.054383	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.1352799702851035	0.17393254411121029	1	1	No
0.866/769.26106	AC9.1	E30	1.0836	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	14.811622661055312	0.00124930957744627	1	0.01006617624843689	No
0.866/769.26106	AC9.2	E30	1.1648	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	14.811622661055312	0.00124930957744627	1	0.00731875766643002	No
0.866/769.26106	AC9.3	E30	-0.13651	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	14.811622661055312	0.00124930957744627	1	1	No
0.866/769.26106	AC9.1	AC9.3	1.2201	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	14.811622661055312	0.00124930957744627	1	0.00687318510472754	No
0.866/769.26106	AC9.2	AC9.3	1.3013	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	14.811622661055312	0.00124930957744627	1	0.00470057582049147	No
0.866/769.26106	AC9.1	AC9.2	-0.081153	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	14.811622661055312	0.00124930957744627	1	1	No
2.900/769.79294	AC9.1	E30	-0.063265	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.3988552270895176	0.143427437278665	1	1	No
2.900/769.79294	AC9.2	E30	-0.50711	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.3988552270895176	0.143427437278665	1	1	No
2.900/769.79294	AC9.3	E30	0.11131	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.3988552270895176	0.143427437278665	1	1	No
2.900/769.79294	AC9.1	AC9.3	-0.17458	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.3988552270895176	0.143427437278665	1	1	No
2.900/769.79294	AC9.2	AC9.3	-0.61842	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.3988552270895176	0.143427437278665	1	1	No
2.900/769.79294	AC9.1	AC9.2	0.44384	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.3988552270895176	0.143427437278665	1	1	No
2.994/769.94589	AC9.1	E30	0.51156	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	3.223114327154499	0.08245608931213202	1	1	No
2.994/769.94589	AC9.2	E30	0.64222	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	3.223114327154499	0.08245608931213202	1	1	No
2.994/769.94589	AC9.3	E30	0.44696	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	3.223114327154499	0.08245608931213202	1	1	No
2.994/769.94589	AC9.1	AC9.3	0.064596	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	3.223114327154499	0.08245608931213202	1	1	No
2.994/769.94589	AC9.2	AC9.3	0.19525	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	3.223114327154499	0.08245608931213202	1	1	No
2.994/769.94589	AC9.1	AC9.2	-0.13066	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	3.223114327154499	0.08245608931213202	1	1	No
3.020/770.51242	AC9.1	E30	0.44969	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	8.762712998498184	0.00657515799234206	1	0.01932170842860058	No
3.020/770.51242	AC9.2	E30	0.45093	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	8.762712998498184	0.00657515799234206	1	0.01932170842860058	No
3.020/770.51242	AC9.3	E30	0.12593	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	8.762712998498184	0.00657515799234206	1	0.5824767841744586	No
3.020/770.51242	AC9.1	AC9.3	0.32376	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	8.762712998498184	0.00657515799234206	1	0.06649079633515764	No
3.020/770.51242	AC9.2	AC9.3	0.32499	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	8.762712998498184	0.00657515799234206	1	0.06649079633515764	No
3.020/770.51242	AC9.1	AC9.2	-0.0012346	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	8.762712998498184	0.00657515799234206	1	0.9278085502897186	No
3.020/770.65452	AC9.1	E30	0.40289	AC9.1 vs E30	No	RP_Positive	ANOVA	Tukey's test	7.790154523720752	0.00928292098109982	1	0.02430958904076771	No
3.020/770.65452	AC9.2	E30	0.33009	AC9.2 vs E30	No	RP_Positive	ANOVA	Tukey's test	7.790154523720752	0.00928292098109982	1	0.04834848520148302	No
3.020/770.65452	AC9.3	E30	0.060674	AC9.3 vs E30	No	RP_Positive	ANOVA	Tukey's test	7.790154523720752	0.00928292098109982	1	1	No
3.020/770.65452	AC9.1	AC9.3	0.34222	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	7.790154523720752	0.00928292098109982	1	0.04834848520148302	No
3.020/770.65452	AC9.2	AC9.3	0.26941	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	Tukey's test	7.790154523720752	0.00928292098109982	1	0.07618100167361647	No
3.020/770.65452	AC9.1	AC9.2	0.072805	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	Tukey's test	7.790154523720752	0.00928292098109982	1	1	No
3.020/770.80139	AC9.1	E30	0.31569	AC9.1 vs E30	No	RP_Positive	ANOVA	NA	2.6867362256872025	0.11725536849160816	1	1	No
3.020/770.80139	AC9.2	E30	0.19953	AC9.2 vs E30	No	RP_Positive	ANOVA	NA	2.6867362256872025	0.11725536849160816	1	1	No
3.020/770.80139	AC9.3	E30	0.090119	AC9.3 vs E30	No	RP_Positive	ANOVA	NA	2.6867362256872025	0.11725536849160816	1	1	No
3.020/770.80139	AC9.1	AC9.3	0.22557	AC9.1 vs AC9.3	No	RP_Positive	ANOVA	NA	2.6867362256872025	0.11725536849160816	1	1	No
3.020/770.80139	AC9.2	AC9.3	0.10941	AC9.2 vs AC9.3	No	RP_Positive	ANOVA	NA	2.6867362256872025	0.11725536849160816	1	1	No
3.020/770.80139	AC9.1	AC9.2	0.11616	AC9.1 vs AC9.2	No	RP_Positive	ANOVA	NA	2.6867362256872025	0.11725536849160816	1	1	No
